No,id,version,lat,lon,°æµµ,Áö¹øÁÖ¼Ò,µµ·Î¸íÁÖ¼Ò
118,728926179,1,35.1891643,126.8125097,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1573,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø±æ 17
119,728926180,1,35.1891123,126.8122038,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1556,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø¾È±æ 1
120,728926181,1,35.1891356,126.8120229,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1555,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î199¹ø±æ 38
121,728926182,1,35.1891367,126.8118011,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1554,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î199¹ø±æ 42
122,728926183,1,35.1891378,126.8115869,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1552,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î199¹ø±æ 46
123,728926184,1,35.1891248,126.8113712,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1551,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î199¹ø±æ 50
124,728926185,1,35.1891389,126.811139,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1550,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î199¹ø±æ 54
125,728926186,1,35.1891795,126.8105684,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1492,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø¾È±æ 15
126,728926187,1,35.1893516,126.8113596,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1548,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø¾È±æ 10
127,728926188,1,35.1893428,126.8115966,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1547,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø¾È±æ 8
128,728926189,1,35.1893376,126.8117958,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1546,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø¾È±æ 6
129,728926190,1,35.1894697,126.81182,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1541,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø±æ 14-5
130,728926191,1,35.1895274,126.8115975,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1539,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø±æ 14-7
131,728926192,1,35.1893457,126.8120188,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1545,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø¾È±æ 4
132,728926193,1,35.1893534,126.8122009,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1544,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø¾È±æ 2
133,728926194,1,35.1894989,126.8122113,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1543,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø±æ 14-1
134,728926195,1,35.1894778,126.8120356,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1542,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø±æ 14-3
135,728926196,1,35.1895059,126.8114053,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1538,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø±æ 14-9
136,728926197,1,35.1895215,126.811195,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1537,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø¾È±æ 36-11
137,728926198,1,35.1893648,126.8108346,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1503,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø¾È±æ 14
138,728926199,1,35.1893612,126.8106347,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1504,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø¾È±æ 18
139,728926200,1,35.1895036,126.8108671,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1502,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø¾È±æ 36-14
140,728926201,1,35.1896516,126.8108496,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1501,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø¾È±æ 36-12
141,728926202,1,35.1896575,126.8106821,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1506,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø¾È±æ 22
142,728926203,1,35.1898073,126.8108545,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1500,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø¾È±æ 36-10
143,728926204,1,35.1898169,126.8106805,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1507,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø¾È±æ 24
144,728926205,1,35.189968,126.8108618,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1499,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø¾È±æ 36-8
145,728926206,1,35.1899682,126.8106937,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1508,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø¾È±æ 26
146,728926207,1,35.1901456,126.8108823,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1498,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø¾È±æ 36-6
147,728926208,1,35.1901495,126.8107122,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1509,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø¾È±æ 28
148,728926209,1,35.1903782,126.8108307,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1497,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø¾È±æ 34
149,728926210,1,35.1904466,126.8113446,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1511,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø¾È±æ 38
150,728926211,1,35.1904395,126.8111927,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1510,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø¾È±æ 36
151,728926212,1,35.1902659,126.811333,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1512,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø¾È±æ 40-4
152,728926213,1,35.1902614,126.8111701,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1519,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø¾È±æ 36-3
153,728926214,1,35.1900916,126.8113279,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1513,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø¾È±æ 40-6
154,728926215,1,35.1900946,126.811177,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1518,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø¾È±æ 36-5
155,728926216,1,35.1899152,126.8113059,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1514,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø¾È±æ 36-7
156,728926217,1,35.1897697,126.8113623,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1515,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø±æ 14-10
157,728926218,1,35.1897703,126.8112005,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1516,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø±æ 14-12
158,728926219,1,35.1901543,126.8118177,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1523,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø¾È±æ 44-6
159,728926220,1,35.1901527,126.8116524,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1525,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø¾È±æ 40-5
160,728926221,1,35.1902949,126.8118151,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1522,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø¾È±æ 44-2
161,728926222,1,35.1903284,126.8116478,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1526,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø¾È±æ 40-3
162,728926223,1,35.1904798,126.8118294,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1521,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø¾È±æ 42
163,728926224,1,35.1904561,126.8116493,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1520,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î20¹ø¾È±æ 40-1
164,728926938,1,35.1919596,126.8135364,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1473,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î19¹ø¾È±æ 23-8
165,728948628,1,35.188867,126.8147419,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1686,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î200¹ø±æ 9
166,728948632,1,35.1888366,126.8157023,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1686,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Ç³¿µ·Î170¹ø±æ 39-25
167,999762387,1,35.1899715,126.8157915,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1653,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î50¹ø±æ 17
168,999762388,1,35.1901763,126.8157692,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1635,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î50¹ø±æ 11
169,999762389,1,35.1901694,126.8159089,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1636,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î50¹ø±æ 9-4
170,999762390,1,35.1901813,126.8161793,,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå´öµ¿ 1637,±¤ÁÖ±¤¿ª½Ã ±¤»ê±¸ Àå½Å·Î50¹ø±æ 9-8
